"yr","region","codsp","codgr","fl","source"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
2000,"N","BRS","GN",54,"REVIZEE"
